演算チャンネル,(1)CA-CH01:Channel01
窓関数,長方形
演算点数,100000
演算モード,リニアスペクトル
微積分設定,微積分しない
演算範囲,最新データ
オーバーオール(dBrms),16.869
,0dB=1m/s^2
周波数(Hz),データ(dB)
853.9,-67.5646
854,-67.377
854.1,-67.5201
854.2,-67.2444
854.3,-67.302
854.4,-67.3145
854.5,-67.6346
854.6,-67.2778
854.7,-67.5485
854.8,-67.4096
854.9,-67.3481
855,-67.3677
855.1,-67.3944
855.2,-67.1803
855.3,-67.7159
855.4,-67.3658
855.5,-67.5501
855.6,-67.5894
855.7,-67.4979
855.8,-67.406
855.9,-67.399
856,-67.5262
856.1,-67.56
856.2,-67.2219
856.3,-67.6939
856.4,-67.4795
856.5,-67.8054
856.6,-67.7498
856.7,-67.6207
856.8,-67.3635
856.9,-67.7118
857,-67.7588
857.1,-67.6051
857.2,-67.7508
857.3,-67.8164
857.4,-67.7435
857.5,-67.4446
857.6,-67.6146
857.7,-67.5805
857.8,-67.58
857.9,-67.3087
858,-67.7956
858.1,-67.4936
858.2,-67.5749
858.3,-67.5182
858.4,-67.7261
858.5,-67.6661
858.6,-67.5285
858.7,-67.3987
858.8,-67.4386
858.9,-67.6735
859,-67.6341
859.1,-67.4432
859.2,-67.6311
859.3,-67.2657
859.4,-67.8398
859.5,-67.4645
859.6,-67.8492
859.7,-67.5286
859.8,-67.6487
859.9,-67.5523
860,-67.5582
860.1,-67.7163
860.2,-67.6675
860.3,-67.7597
860.4,-67.5744
860.5,-67.7941
860.6,-67.7142
860.7,-67.8898
860.8,-67.8513
860.9,-67.45
861,-67.8455
861.1,-67.8131
861.2,-67.825
861.3,-67.4319
861.4,-67.5967
861.5,-67.7172
861.6,-67.9741
861.7,-67.6943
861.8,-67.6252
861.9,-67.782
862,-67.5669
862.1,-67.7503
862.2,-67.8014
862.3,-67.7623
862.4,-68.004
862.5,-67.6249
862.6,-67.7476
862.7,-67.6337
862.8,-67.8457
862.9,-68.2092
863,-67.9084
863.1,-68.1882
863.2,-67.8342
863.3,-67.8082
863.4,-67.7702
863.5,-67.7593
863.6,-67.7385
863.7,-68.2073
863.8,-67.8139
863.9,-67.7698
864,-67.6913
864.1,-67.7997
864.2,-67.636
864.3,-67.7803
864.4,-68.003
864.5,-68.4397
864.6,-68.0442
864.7,-68.3493
864.8,-67.7443
864.9,-68.0119
865,-68.1254
865.1,-67.6766
865.2,-68.1231
865.3,-67.8163
865.4,-67.8478
865.5,-68.0132
865.6,-67.931
865.7,-67.7062
865.8,-67.9097
865.9,-67.8619
866,-68.2493
866.1,-67.7719
866.2,-68.2362
866.3,-67.9764
866.4,-67.8545
866.5,-68.4693
866.6,-68.1961
866.7,-68.0293
866.8,-67.8325
866.9,-68.2574
867,-67.6929
867.1,-67.7469
867.2,-68.0522
867.3,-68.0179
867.4,-68.1287
867.5,-68.3067
867.6,-68.0325
867.7,-68.1713
867.8,-68.2722
867.9,-67.6997
868,-68.0945
868.1,-68.0113
868.2,-68.3774
868.3,-67.8489
868.4,-68.2696
868.5,-68.0891
868.6,-68.2095
868.7,-68.1601
868.8,-67.8113
868.9,-67.9514
869,-68.2705
869.1,-67.84
869.2,-68.1642
869.3,-68.0655
869.4,-68.0799
869.5,-68.1389
869.6,-68.425
869.7,-68.2827
869.8,-68.1762
869.9,-67.9904
870,-68.3681
870.1,-68.1064
870.2,-68.3357
870.3,-68.1081
870.4,-68.0493
870.5,-68.3119
870.6,-68.1143
870.7,-68.3609
870.8,-68.382
870.9,-68.1727
871,-68.1842
871.1,-68.2017
871.2,-68.4224
871.3,-68.0462
871.4,-68.2517
871.5,-68.237
871.6,-68.2802
871.7,-67.9028
871.8,-67.9492
871.9,-68.2953
872,-68.2088
872.1,-68.134
872.2,-67.8397
872.3,-68.1235
872.4,-68.5115
872.5,-68.4597
872.6,-68.1344
872.7,-67.9308
872.8,-67.8936
872.9,-68.2821
873,-68.3003
873.1,-68.4285
873.2,-68.2176
873.3,-68.0059
873.4,-68.2041
873.5,-68.2441
873.6,-68.3463
873.7,-68.2061
873.8,-68.2292
873.9,-67.9777
874,-68.1377
874.1,-68.3973
874.2,-68.2553
874.3,-68.486
874.4,-67.7857
874.5,-68.6062
874.6,-68.3067
874.7,-68.1245
874.8,-68.2409
874.9,-68.6433
875,-68.4551
875.1,-68.105
875.2,-68.3669
875.3,-68.6619
875.4,-68.5853
875.5,-68.4146
875.6,-68.0973
875.7,-68.2616
875.8,-68.389
875.9,-68.1239
876,-68.4725
876.1,-68.1917
876.2,-68.0962
876.3,-68.7137
876.4,-68.4574
876.5,-68.5487
876.6,-68.3865
876.7,-68.4729
876.8,-68.2417
876.9,-68.6532
877,-68.6994
877.1,-68.2333
877.2,-68.6883
877.3,-68.6436
877.4,-68.4249
877.5,-68.5528
877.6,-68.0729
877.7,-68.1845
877.8,-68.2125
877.9,-68.8813
878,-68.0874
878.1,-68.3757
878.2,-68.7703
878.3,-68.5385
878.4,-68.9771
878.5,-68.7866
878.6,-68.2667
878.7,-68.661
878.8,-68.2019
878.9,-68.5453
879,-68.3284
879.1,-68.8638
879.2,-68.2129
879.3,-68.6563
879.4,-68.6136
879.5,-68.6834
879.6,-68.2008
879.7,-68.2999
879.8,-68.5772
879.9,-68.1887
880,-68.7277
880.1,-69.0452
880.2,-68.5443
880.3,-68.6881
880.4,-68.7775
880.5,-68.7503
880.6,-68.5347
880.7,-68.4798
880.8,-68.5786
880.9,-68.3191
881,-68.8233
881.1,-68.5339
881.2,-68.7679
881.3,-68.4671
881.4,-68.5633
881.5,-68.4118
881.6,-68.7753
881.7,-68.4501
881.8,-68.6361
881.9,-68.8886
882,-68.7982
882.1,-68.4773
882.2,-68.6624
882.3,-68.405
882.4,-68.8279
882.5,-68.5069
882.6,-68.6313
882.7,-68.532
882.8,-68.6456
882.9,-68.4799
883,-68.6965
883.1,-68.7277
883.2,-69.0281
883.3,-68.6487
883.4,-68.7123
883.5,-68.7201
883.6,-68.8014
883.7,-69.0212
883.8,-68.469
883.9,-69.0125
884,-68.8144
884.1,-68.485
884.2,-68.7703
884.3,-68.9411
884.4,-68.608
884.5,-68.8263
884.6,-68.976
884.7,-68.774
884.8,-68.8756
884.9,-68.8987
885,-68.9563
885.1,-68.5186
885.2,-68.6378
885.3,-68.7137
885.4,-68.4906
885.5,-69.2362
885.6,-68.7649
885.7,-69.0171
885.8,-68.8701
885.9,-68.6662
886,-69.4119
886.1,-68.9075
886.2,-69.0337
886.3,-68.6653
886.4,-68.793
886.5,-68.4496
886.6,-68.9392
886.7,-68.6308
886.8,-68.3187
886.9,-68.4519
887,-68.6512
887.1,-68.8025
887.2,-68.9147
887.3,-69.1438
887.4,-68.7262
887.5,-68.764
887.6,-68.9046
887.7,-68.6993
887.8,-68.6287
887.9,-68.8871
888,-69.1109
888.1,-68.9649
888.2,-68.7728
888.3,-69.2501
888.4,-68.8983
888.5,-69.062
888.6,-68.713
888.7,-68.6268
888.8,-69.0656
888.9,-69.0623
889,-68.7635
889.1,-68.9723
889.2,-69.043
889.3,-69.1508
889.4,-69.0571
889.5,-68.773
889.6,-69.2324
889.7,-68.6361
889.8,-69.0935
889.9,-69.0352
890,-68.6018
890.1,-68.8993
890.2,-68.9003
890.3,-68.8629
890.4,-69.2155
890.5,-68.5423
890.6,-68.9026
890.7,-68.8101
890.8,-68.6906
890.9,-68.931
891,-69.3011
891.1,-69.1247
891.2,-68.7342
891.3,-68.9939
891.4,-68.8515
891.5,-68.8333
891.6,-68.939
891.7,-68.8566
891.8,-69.0384
891.9,-68.5949
892,-68.8723
892.1,-69.1559
892.2,-68.7562
892.3,-69.2677
892.4,-68.9557
892.5,-69.227
892.6,-69.5005
892.7,-69.2215
892.8,-69.384
892.9,-69.4202
893,-68.6398
893.1,-68.8784
893.2,-69.0804
893.3,-68.8754
893.4,-69.1593
893.5,-68.9506
893.6,-68.524
893.7,-68.9306
893.8,-69.0435
893.9,-69.3912
894,-69.293
894.1,-68.8895
894.2,-69.0765
894.3,-69.2193
894.4,-69.2075
894.5,-69.5129
894.6,-69.2495
894.7,-68.992
894.8,-69.0633
894.9,-68.7623
895,-69.0856
895.1,-68.8943
895.2,-69.2158
895.3,-69.3332
895.4,-69.0744
895.5,-69.2033
895.6,-69.3323
895.7,-69.3654
895.8,-69.659
895.9,-69.2743
896,-69.1702
896.1,-68.9953
896.2,-69.2419
896.3,-69.2069
896.4,-69.0271
896.5,-69.3129
896.6,-68.942
896.7,-69.4034
896.8,-69.1742
896.9,-69.728
897,-69.0867
897.1,-69.4593
897.2,-69.2639
897.3,-69.4007
897.4,-69.2028
897.5,-69.3726
897.6,-69.3521
897.7,-69.4261
897.8,-69.4651
897.9,-69.1227
898,-69.8229
898.1,-69.0194
898.2,-68.9526
898.3,-69.1193
898.4,-69.0986
898.5,-69.2027
898.6,-69.3867
898.7,-69.096
898.8,-69.6083
898.9,-69.2885
899,-69.5619
899.1,-69.1988
899.2,-69.1791
899.3,-69.5331
899.4,-69.4569
899.5,-69.1462
899.6,-69.3726
899.7,-69.4044
899.8,-69.4474
899.9,-69.6267
900,-69.5808
900.1,-69.7594
900.2,-69.8825
900.3,-69.7788
900.4,-69.043
900.5,-69.8079
900.6,-69.2462
900.7,-69.7128
900.8,-69.3666
900.9,-69.57
901,-69.363
901.1,-69.7455
901.2,-69.2302
901.3,-69.3604
901.4,-69.1457
901.5,-69.4139
901.6,-69.3676
901.7,-69.4522
901.8,-69.3888
901.9,-69.0214
902,-69.2251
902.1,-69.32
902.2,-70.1815
902.3,-69.8027
902.4,-69.156
902.5,-69.2578
902.6,-69.6285
902.7,-69.7916
902.8,-69.1991
902.9,-69.5902
903,-69.6467
903.1,-69.1912
903.2,-69.5135
903.3,-69.3784
903.4,-69.4372
903.5,-69.7787
903.6,-69.828
903.7,-69.2238
903.8,-69.6292
903.9,-69.4892
904,-69.4411
904.1,-69.4511
904.2,-69.867
904.3,-69.3429
904.4,-69.7206
904.5,-69.592
904.6,-69.3671
904.7,-69.4443
904.8,-69.0484
904.9,-69.678
905,-69.8519
905.1,-70.182
905.2,-69.614
905.3,-69.4875
905.4,-69.5535
905.5,-69.5624
905.6,-69.5622
905.7,-69.6727
905.8,-69.945
905.9,-69.726
906,-69.4905
906.1,-69.9035
906.2,-69.5529
906.3,-69.4768
906.4,-69.6789
906.5,-69.8938
906.6,-69.7088
906.7,-69.7639
906.8,-69.4425
906.9,-69.2991
907,-69.3361
907.1,-69.5701
907.2,-69.818
907.3,-69.686
907.4,-69.503
907.5,-69.5283
907.6,-69.6719
907.7,-69.6445
907.8,-69.6472
907.9,-69.9412
908,-69.3011
908.1,-69.9717
908.2,-69.8381
908.3,-69.7389
908.4,-69.6724
908.5,-69.4859
908.6,-69.8839
908.7,-69.477
908.8,-70.139
908.9,-69.8609
909,-69.8574
909.1,-69.4046
909.2,-69.6882
909.3,-69.7316
909.4,-69.4933
909.5,-69.3338
909.6,-69.9821
909.7,-70.2236
909.8,-70.299
909.9,-69.4082
910,-69.4797
910.1,-69.6547
910.2,-69.8007
910.3,-69.6486
910.4,-69.8593
910.5,-70.1172
910.6,-69.5938
910.7,-69.9246
910.8,-69.9152
910.9,-69.776
911,-70.1992
911.1,-69.8842
911.2,-69.8466
911.3,-69.6226
911.4,-69.9052
911.5,-69.5641
911.6,-70.2188
911.7,-69.7967
911.8,-70.081
911.9,-69.8179
912,-69.8386
912.1,-69.7381
912.2,-69.8603
912.3,-69.9828
912.4,-69.7822
912.5,-69.9812
912.6,-70.2572
912.7,-70.1899
912.8,-70.1561
912.9,-70.0142
913,-69.9755
913.1,-69.8952
913.2,-69.5332
913.3,-69.9057
913.4,-70.0178
913.5,-70.3344
913.6,-70.0404
913.7,-70.1116
913.8,-69.8981
913.9,-69.9854
914,-69.6927
914.1,-70.2128
914.2,-69.9893
914.3,-69.9107
914.4,-69.7587
914.5,-69.6626
914.6,-70.1629
914.7,-70.2356
914.8,-70.0233
914.9,-70.0357
915,-69.9622
915.1,-69.7169
915.2,-70.12
915.3,-69.8357
915.4,-69.9212
915.5,-70.2679
915.6,-69.4248
915.7,-69.9737
915.8,-69.7824
915.9,-70.0043
916,-69.8118
916.1,-69.9032
916.2,-69.9113
916.3,-69.903
916.4,-70.2447
916.5,-69.8025
916.6,-70.4237
916.7,-70.2988
916.8,-69.7971
916.9,-69.9678
917,-70.2001
917.1,-69.6083
917.2,-69.8743
917.3,-70.5143
917.4,-70.0692
917.5,-70.026
917.6,-70.1844
917.7,-69.6737
917.8,-69.8963
917.9,-69.9667
918,-70.1154
918.1,-69.9785
918.2,-70.1547
918.3,-69.5225
918.4,-69.8409
918.5,-69.6872
918.6,-70.232
918.7,-70.2549
918.8,-69.9117
918.9,-70.5685
919,-69.7285
919.1,-70.4314
919.2,-69.9022
919.3,-70.0682
919.4,-70.192
919.5,-70.5011
919.6,-70.4811
919.7,-69.9515
919.8,-70.2489
919.9,-69.8086
920,-70.5548
920.1,-70.2982
920.2,-70.4534
920.3,-70.0271
920.4,-70.0561
920.5,-70.4941
920.6,-70.4465
920.7,-70.2638
920.8,-70.1451
920.9,-70.3488
921,-69.8061
921.1,-70.1043
921.2,-69.6374
921.3,-70.1995
921.4,-70.2568
921.5,-69.7974
921.6,-70.0977
921.7,-70.0686
921.8,-70.3586
921.9,-70.2534
922,-69.7424
922.1,-69.9396
922.2,-70.1384
922.3,-70.4573
922.4,-70.1858
922.5,-70.4454
922.6,-70.2565
922.7,-70.2589
922.8,-70.1904
922.9,-70.3874
923,-70.4368
923.1,-70.4807
923.2,-70.0973
923.3,-70.4981
923.4,-70.4063
923.5,-70.3316
923.6,-70.1962
923.7,-70.4534
923.8,-70.7145
923.9,-70.2972
924,-70.0924
924.1,-70.2945
924.2,-70.2655
924.3,-70.619
924.4,-69.9403
924.5,-70.3929
924.6,-70.6021
924.7,-70.1259
924.8,-70.3221
924.9,-70.4324
925,-70.3065
925.1,-70.4809
925.2,-70.4082
925.3,-70.0965
925.4,-70.1368
925.5,-70.2764
925.6,-70.2668
925.7,-70.5697
925.8,-70.6473
925.9,-70.4832
926,-70.7846
926.1,-70.2954
926.2,-70.3716
926.3,-69.7178
926.4,-69.728
926.5,-70.5872
926.6,-70.5528
926.7,-70.5782
926.8,-70.2592
926.9,-69.9211
927,-70.1555
927.1,-70.0109
927.2,-70.5725
927.3,-70.6199
927.4,-70.5248
927.5,-70.9637
927.6,-70.1727
927.7,-70.2074
927.8,-70.1456
927.9,-70.304
928,-70.6433
928.1,-70.3853
928.2,-70.5273
928.3,-70.6989
928.4,-70.7597
928.5,-70.2341
928.6,-70.2565
928.7,-70.3031
928.8,-70.2921
928.9,-70.4649
929,-70.3354
929.1,-70.8965
929.2,-70.559
929.3,-70.4727
929.4,-70.5177
929.5,-70.811
929.6,-70.4054
929.7,-70.8907
929.8,-70.7888
929.9,-70.0148
930,-70.7745
930.1,-70.5337
930.2,-70.739
930.3,-70.2703
930.4,-70.1234
930.5,-70.9731
930.6,-70.0854
930.7,-70.0191
930.8,-70.4654
930.9,-70.8752
931,-70.5417
931.1,-70.5107
931.2,-70.2148
931.3,-69.9376
931.4,-70.3111
931.5,-70.1656
931.6,-70.6128
931.7,-70.4719
931.8,-71.1447
931.9,-70.7184
932,-70.6275
932.1,-70.6192
932.2,-70.9162
932.3,-70.444
932.4,-70.518
932.5,-70.62
932.6,-70.6799
932.7,-70.4016
932.8,-70.5558
932.9,-70.6208
933,-70.4743
933.1,-70.4781
933.2,-70.8873
933.3,-70.2699
933.4,-70.6705
933.5,-70.4824
933.6,-70.4225
933.7,-70.3262
933.8,-70.4949
933.9,-70.2022
934,-70.3494
934.1,-70.1909
934.2,-70.9307
934.3,-70.7277
934.4,-70.3672
934.5,-70.9404
934.6,-70.4606
934.7,-70.2701
934.8,-70.3168
934.9,-70.7018
935,-70.6304
935.1,-70.1251
935.2,-70.3963
935.3,-70.46
935.4,-70.6228
935.5,-70.2675
935.6,-70.4767
935.7,-70.4961
935.8,-70.3084
935.9,-70.8323
936,-70.6034
936.1,-70.864
936.2,-71.0104
936.3,-70.6173
936.4,-70.7609
936.5,-70.7139
936.6,-70.489
936.7,-70.8083
936.8,-70.9295
936.9,-70.9861
937,-70.6949
937.1,-70.8405
937.2,-70.8504
937.3,-70.6921
937.4,-70.632
937.5,-70.3162
937.6,-71.001
937.7,-70.1579
937.8,-70.4225
937.9,-70.5945
938,-70.7234
938.1,-70.959
938.2,-70.5824
938.3,-70.6387
938.4,-70.8473
938.5,-70.6773
938.6,-70.6958
938.7,-70.7239
938.8,-70.7774
938.9,-70.9259
939,-70.3386
939.1,-70.4893
939.2,-70.5589
939.3,-71.0465
939.4,-70.5296
939.5,-70.4461
939.6,-70.6649
939.7,-70.5578
939.8,-70.3426
939.9,-70.9577
940,-70.8861
940.1,-70.3256
940.2,-70.3806
940.3,-70.8904
940.4,-70.9808
940.5,-70.756
940.6,-71.1601
940.7,-70.3722
940.8,-70.6434
940.9,-70.7031
941,-71.0045
941.1,-70.8354
941.2,-70.5914
941.3,-70.8633
941.4,-70.7536
941.5,-70.1684
941.6,-70.4137
941.7,-70.7966
941.8,-70.5117
941.9,-70.7801
942,-70.9388
942.1,-70.8124
942.2,-70.8768
942.3,-71.3216
942.4,-71.0485
942.5,-70.8748
942.6,-70.7041
942.7,-70.7793
942.8,-70.8766
942.9,-70.8617
943,-70.9944
943.1,-71.1799
943.2,-71.1496
943.3,-71.2074
943.4,-71.2439
943.5,-70.5242
943.6,-70.8995
943.7,-70.5957
943.8,-70.8002
943.9,-71.1643
944,-71.1415
944.1,-71.3155
944.2,-70.2855
944.3,-70.8421
944.4,-70.6806
944.5,-70.3803
944.6,-70.2243
944.7,-70.6773
944.8,-70.7588
944.9,-71.1097
945,-70.9689
945.1,-71.0149
945.2,-70.6882
945.3,-70.7417
945.4,-70.7977
945.5,-70.5022
945.6,-70.3479
945.7,-71.4741
945.8,-71.1233
945.9,-70.909
946,-70.611
946.1,-71.1848
946.2,-71.0384
946.3,-71.2457
946.4,-70.9668
946.5,-71.0203
946.6,-71.0712
946.7,-70.7314
946.8,-71.2822
946.9,-70.8661
947,-71.2329
947.1,-71.1982
947.2,-70.4907
947.3,-71.2411
947.4,-71.0573
947.5,-70.7813
947.6,-70.763
947.7,-70.9785
947.8,-71.1115
947.9,-70.4826
948,-70.746
948.1,-71.2382
948.2,-71.3864
948.3,-70.9105
948.4,-71.0919
948.5,-71.4959
948.6,-70.8851
948.7,-71.5386
948.8,-71.1023
948.9,-71.1237
949,-71.1161
949.1,-70.7001
949.2,-70.9712
949.3,-70.9839
949.4,-70.9128
949.5,-71.1998
949.6,-71.3798
949.7,-71.0964
949.8,-71.324
949.9,-70.6222
950,-70.7214
950.1,-70.9741
950.2,-70.9121
950.3,-71.3699
950.4,-70.8699
950.5,-70.8902
950.6,-71.3419
950.7,-70.9263
950.8,-71.0301
950.9,-70.8188
951,-71.6678
951.1,-70.9634
951.2,-71.1706
951.3,-71.1937
951.4,-71.0033
951.5,-70.8512
951.6,-71.9687
951.7,-71.4964
951.8,-71.233
951.9,-71.4132
952,-71.1859
952.1,-71.3816
952.2,-70.7778
952.3,-70.918
952.4,-71.3754
952.5,-70.9641
952.6,-70.9758
952.7,-71.44
952.8,-70.8947
952.9,-71.1262
953,-71.1662
953.1,-71.4787
953.2,-70.6656
953.3,-70.7382
953.4,-71.4349
953.5,-71.1307
953.6,-71.3157
953.7,-70.8344
953.8,-71.0889
953.9,-70.844
954,-71.1741
954.1,-70.9019
954.2,-70.9908
954.3,-71.1159
954.4,-71.3899
954.5,-71.1646
954.6,-71.2852
954.7,-71.3476
954.8,-71.055
954.9,-71.4114
955,-71.4078
955.1,-71.0789
955.2,-70.8976
955.3,-70.9862
955.4,-70.9795
955.5,-71.1003
955.6,-71.5148
955.7,-70.9483
955.8,-70.8458
955.9,-70.8764
956,-70.7892
956.1,-70.7484
956.2,-70.8592
956.3,-71.0394
956.4,-70.9933
956.5,-71.5069
956.6,-71.0844
956.7,-70.9612
956.8,-71.4202
956.9,-71.1734
957,-71.4738
957.1,-71.3912
957.2,-71.1809
957.3,-71.0948
957.4,-71.6919
957.5,-71.2494
957.6,-70.7893
957.7,-71.2322
957.8,-71.133
957.9,-71.1651
958,-70.9924
958.1,-71.4424
958.2,-71.4655
958.3,-70.8552
958.4,-71.3243
958.5,-71.4026
958.6,-71.285
958.7,-71.431
958.8,-70.7269
958.9,-71.2342
959,-71.2864
959.1,-70.9634
959.2,-71.59
959.3,-71.4683
959.4,-71.4764
959.5,-71.3712
959.6,-70.8299
959.7,-71.1855
959.8,-71.2472
959.9,-71.183
960,-71.527
960.1,-71.2284
960.2,-71.0771
960.3,-71.4158
960.4,-70.9794
960.5,-71.4233
960.6,-71.6904
960.7,-71.8819
960.8,-70.9665
960.9,-71.1806
961,-71.1082
961.1,-70.7546
961.2,-71.2473
961.3,-71.0714
961.4,-71.6758
961.5,-71.5843
961.6,-71.254
961.7,-70.9764
961.8,-71.1695
961.9,-71.0516
962,-71.149
962.1,-71.2195
962.2,-71.288
962.3,-71.4535
962.4,-71.126
962.5,-70.8321
962.6,-71.4436
962.7,-71.2573
962.8,-71.8161
962.9,-71.1725
963,-71.1554
963.1,-71.2399
963.2,-71.578
963.3,-71.2839
963.4,-71.3087
963.5,-71.1281
963.6,-71.3329
963.7,-71.249
963.8,-71.6576
963.9,-71.7315
964,-71.3634
964.1,-71.0742
964.2,-71.6493
964.3,-71.6258
964.4,-71.3421
964.5,-71.7052
964.6,-71.8933
964.7,-71.3281
964.8,-71.594
964.9,-71.6029
965,-71.1221
965.1,-71.5843
965.2,-71.7451
965.3,-71.4604
965.4,-71.3185
965.5,-71.3483
965.6,-71.2842
965.7,-70.7944
965.8,-71.6293
965.9,-71.2073
966,-71.7263
966.1,-71.1268
966.2,-71.383
966.3,-71.574
966.4,-71.1832
966.5,-71.3861
966.6,-71.2853
966.7,-71.5011
966.8,-71.7454
966.9,-71.5102
967,-72.2249
967.1,-71.3886
967.2,-71.3817
967.3,-71.7418
967.4,-71.1395
967.5,-71.588
967.6,-71.8028
967.7,-71.6923
967.8,-71.7653
967.9,-71.3014
968,-71.2041
968.1,-71.1301
968.2,-71.2421
968.3,-71.456
968.4,-71.4454
968.5,-71.3653
968.6,-71.7691
968.7,-71.3619
968.8,-71.7201
968.9,-71.5046
969,-71.4872
969.1,-71.9696
969.2,-71.5739
969.3,-71.5772
969.4,-71.7947
969.5,-71.3859
969.6,-71.8128
969.7,-71.0333
969.8,-71.3468
969.9,-71.4449
970,-71.5209
970.1,-71.5448
970.2,-71.2111
970.3,-71.2457
970.4,-71.5182
970.5,-71.5473
970.6,-71.272
970.7,-70.7949
970.8,-71.7971
970.9,-71.4458
971,-71.5176
971.1,-71.3879
971.2,-71.0808
971.3,-71.3893
971.4,-71.6397
971.5,-71.9341
971.6,-71.8169
971.7,-71.6172
971.8,-71.2875
971.9,-71.2321
972,-71.7486
972.1,-71.1832
972.2,-71.6711
972.3,-71.2221
972.4,-71.7994
972.5,-71.5702
972.6,-71.6545
972.7,-71.6266
972.8,-71.1701
972.9,-71.5575
973,-71.6677
973.1,-71.9919
973.2,-71.6984
973.3,-71.3815
973.4,-71.9562
973.5,-71.374
973.6,-71.7955
973.7,-71.3139
973.8,-71.3466
973.9,-71.2539
974,-71.1723
974.1,-71.2358
974.2,-71.515
974.3,-71.1959
974.4,-71.7664
974.5,-71.0851
974.6,-72.2328
974.7,-71.4607
974.8,-71.6813
974.9,-71.609
975,-71.8028
975.1,-71.9635
975.2,-70.9212
975.3,-71.4407
975.4,-71.775
975.5,-71.2758
975.6,-72.0574
975.7,-72.0297
975.8,-70.9306
975.9,-71.57
976,-71.5121
976.1,-71.5244
976.2,-71.4631
976.3,-71.3802
976.4,-71.4237
976.5,-71.5273
976.6,-71.218
976.7,-71.5784
976.8,-71.752
976.9,-71.7
977,-71.244
977.1,-71.4301
977.2,-71.6134
977.3,-71.8439
977.4,-71.2613
977.5,-71.705
977.6,-71.3532
977.7,-71.1185
977.8,-71.5727
977.9,-71.2044
978,-71.5701
978.1,-71.6594
978.2,-71.9665
978.3,-70.7781
978.4,-71.2469
978.5,-71.5058
978.6,-71.523
978.7,-71.5931
978.8,-71.7352
978.9,-71.4139
979,-71.8696
979.1,-71.5528
979.2,-71.0067
979.3,-71.3103
979.4,-71.9805
979.5,-71.4689
979.6,-71.3355
979.7,-71.6572
979.8,-71.2474
979.9,-71.4968
980,-71.3885
980.1,-71.5815
980.2,-71.6388
980.3,-71.3921
980.4,-71.8615
980.5,-71.3542
980.6,-71.684
980.7,-71.6828
980.8,-71.8393
980.9,-70.9662
981,-71.3197
981.1,-71.6049
981.2,-71.6464
981.3,-71.8682
981.4,-71.9765
981.5,-71.5237
981.6,-72.0211
981.7,-71.7711
981.8,-72.1746
981.9,-71.4441
982,-71.723
982.1,-71.9206
982.2,-71.709
982.3,-71.862
982.4,-71.2204
982.5,-71.6979
982.6,-71.5496
982.7,-71.8288
982.8,-71.7306
982.9,-72.1343
983,-71.6119
983.1,-71.7431
983.2,-71.1849
983.3,-72.642
983.4,-71.9897
983.5,-71.7218
983.6,-71.5776
983.7,-71.2318
983.8,-71.0318
983.9,-71.4304
984,-71.6793
984.1,-72.2765
984.2,-71.3671
984.3,-71.6599
984.4,-71.8223
984.5,-71.4213
984.6,-71.7628
984.7,-71.4777
984.8,-71.3791
984.9,-71.597
985,-71.4319
985.1,-71.2309
985.2,-71.3613
985.3,-71.7479
985.4,-71.859
985.5,-71.1682
985.6,-70.9475
985.7,-71.1087
985.8,-72.5979
985.9,-71.1564
986,-71.6953
986.1,-71.7531
986.2,-71.4254
986.3,-71.95
986.4,-71.4874
986.5,-71.5927
986.6,-72.0779
986.7,-71.3093
986.8,-71.1893
986.9,-72.1077
987,-71.4702
987.1,-71.9557
987.2,-71.7253
987.3,-71.3278
987.4,-71.3788
987.5,-71.8969
987.6,-71.9963
987.7,-71.5515
987.8,-71.9695
987.9,-71.7751
988,-71.4189
988.1,-71.1485
988.2,-71.2938
988.3,-70.9215
988.4,-71.348
988.5,-71.2052
988.6,-71.8716
988.7,-71.5968
988.8,-71.8039
988.9,-71.2707
989,-71.303
989.1,-70.6403
989.2,-71.5526
989.3,-71.6276
989.4,-71.2314
989.5,-71.5707
989.6,-71.6729
989.7,-71.467
989.8,-71.6606
989.9,-71.8973
990,-71.3554
990.1,-71.7269
990.2,-72.0438
990.3,-71.6659
990.4,-71.8478
990.5,-71.5154
990.6,-72.0616
990.7,-71.1687
990.8,-70.3551
990.9,-71.3564
991,-71.2918
991.1,-71.3888
991.2,-71.2999
991.3,-71.3604
991.4,-71.0676
991.5,-70.9116
991.6,-70.2249
991.7,-72.7157
991.8,-72.1916
991.9,-71.5856
992,-71.9612
992.1,-71.0841
992.2,-71.4297
992.3,-71.8934
992.4,-71.4645
992.5,-71.3046
992.6,-71.5793
992.7,-71.2852
992.8,-71.3393
992.9,-71.2497
993,-71.1622
993.1,-71.1457
993.2,-71.665
993.3,-70.2451
993.4,-71.3554
993.5,-71.1337
993.6,-71.2924
993.7,-71.0198
993.8,-70.9223
993.9,-71.1096
994,-71.199
994.1,-70.76
994.2,-71.0452
994.3,-71.1038
994.4,-70.8843
994.5,-70.7398
994.6,-70.787
994.7,-70.3692
994.8,-70.6837
994.9,-70.6914
995,-70.3855
995.1,-70.2517
995.2,-70.2813
995.3,-70.2992
995.4,-69.7615
995.5,-70.1358
995.6,-69.6074
995.7,-69.421
995.8,-70.1095
995.9,-68.822
996,-68.616
996.1,-68.0107
996.2,-67.7636
996.3,-67.0863
996.4,-66.0349
996.5,-64.4198
996.6,-59.9514
996.7,-63.5326
996.8,-77.671
996.9,-71.4137
