#BeginHeader,57
#FormatType,NR-500\NORMAL
#FormatVersion,R3.00.00
タイトル,
ユニット番号,MASTER,UNIT1,UNIT2,UNIT3,UNIT4,UNIT5,UNIT6,UNIT7,UNIT8
ユニット種別,NR-500,(1)CA,未設定,未設定,未設定,未設定,未設定,未設定,未設定

計測モード,ノーマルモード
2010/11/03 02:10:43,642200,0.060
2010/11/03 02:10:43,642400,0.018
2010/11/03 02:10:43,642600,-0.040
2010/11/03 02:10:43,642800,-0.024
2010/11/03 02:10:43,643000,-0.010
2010/11/03 02:10:43,643200,0.008
2010/11/03 02:10:43,643400,0.048
2010/11/03 02:10:43,643600,-0.040
2010/11/03 02:10:43,643800,-0.094
2010/11/03 02:10:43,644000,-0.074
2010/11/03 02:10:43,644200,0.054
2010/11/03 02:10:43,644400,0.144
2010/11/03 02:10:43,644600,0.052
2010/11/03 02:10:43,644800,-0.038
2010/11/03 02:10:43,645000,-0.070
2010/11/03 02:10:43,645200,0.028
2010/11/03 02:10:43,645400,0.076
2010/11/03 02:10:43,645600,0.054
2010/11/03 02:10:43,645800,0.038
2010/11/03 02:10:43,646000,-0.060
2010/11/03 02:10:43,646200,-0.070
2010/11/03 02:10:43,646400,-0.074
2010/11/03 02:10:43,646600,-0.024
2010/11/03 02:10:43,646800,0.082
2010/11/03 02:10:43,647000,0.116
2010/11/03 02:10:43,647200,0.050
2010/11/03 02:10:43,647400,-0.106
2010/11/03 02:10:43,647600,-0.078
2010/11/03 02:10:43,647800,0.022
2010/11/03 02:10:43,648000,0.044
2010/11/03 02:10:43,648200,0.060
2010/11/03 02:10:43,648400,-0.016
2010/11/03 02:10:43,648600,-0.142
2010/11/03 02:10:43,648800,-0.116
2010/11/03 02:10:43,649000,-0.004
2010/11/03 02:10:43,649200,0.076
2010/11/03 02:10:43,649400,0.072
2010/11/03 02:10:43,649600,-0.006
2010/11/03 02:10:43,649800,-0.028
2010/11/03 02:10:43,650000,-0.064
2010/11/03 02:10:43,650200,-0.014
2010/11/03 02:10:43,650400,0.048
2010/11/03 02:10:43,650600,-0.018
2010/11/03 02:10:43,650800,-0.064
2010/11/03 02:10:43,651000,-0.078
2010/11/03 02:10:43,651200,-0.022
2010/11/03 02:10:43,651400,0.032
2010/11/03 02:10:43,651600,-0.046
2010/11/03 02:10:43,651800,-0.054
2010/11/03 02:10:43,652000,-0.086
2010/11/03 02:10:43,652200,0.054
2010/11/03 02:10:43,652400,0.116
2010/11/03 02:10:43,652600,0.052
2010/11/03 02:10:43,652800,-0.018
2010/11/03 02:10:43,653000,-0.076
2010/11/03 02:10:43,653200,-0.002
2010/11/03 02:10:43,653400,0.036
2010/11/03 02:10:43,653600,0.074
2010/11/03 02:10:43,653800,0.054
2010/11/03 02:10:43,654000,-0.030
2010/11/03 02:10:43,654200,-0.036
2010/11/03 02:10:43,654400,-0.046
2010/11/03 02:10:43,654600,-0.002
2010/11/03 02:10:43,654800,0.054
2010/11/03 02:10:43,655000,0.044
2010/11/03 02:10:43,655200,0.038
2010/11/03 02:10:43,655400,-0.046
2010/11/03 02:10:43,655600,-0.072
2010/11/03 02:10:43,655800,-0.048
2010/11/03 02:10:43,656000,0.032
2010/11/03 02:10:43,656200,0.072
2010/11/03 02:10:43,656400,-0.002
2010/11/03 02:10:43,656600,-0.056
2010/11/03 02:10:43,656800,-0.072
2010/11/03 02:10:43,657000,-0.044
2010/11/03 02:10:43,657200,0.038
2010/11/03 02:10:43,657400,0.038
2010/11/03 02:10:43,657600,0.038
2010/11/03 02:10:43,657800,-0.004
2010/11/03 02:10:43,658000,-0.024
2010/11/03 02:10:43,658200,0.008
2010/11/03 02:10:43,658400,0.034
2010/11/03 02:10:43,658600,0.034
2010/11/03 02:10:43,658800,-0.046
2010/11/03 02:10:43,659000,-0.074
2010/11/03 02:10:43,659200,-0.094
2010/11/03 02:10:43,659400,-0.044
2010/11/03 02:10:43,659600,0.030
2010/11/03 02:10:43,659800,-0.014
2010/11/03 02:10:43,660000,-0.022
2010/11/03 02:10:43,660200,-0.052
2010/11/03 02:10:43,660400,-0.108
2010/11/03 02:10:43,660600,-0.030
2010/11/03 02:10:43,660800,0.048
2010/11/03 02:10:43,661000,0.076
2010/11/03 02:10:43,661200,-0.016
2010/11/03 02:10:43,661400,-0.054
2010/11/03 02:10:43,661600,-0.020
2010/11/03 02:10:43,661800,-0.052
2010/11/03 02:10:43,662000,0.006
2010/11/03 02:10:43,662200,0.068
2010/11/03 02:10:43,662400,0.080
2010/11/03 02:10:43,662600,-0.044
2010/11/03 02:10:43,662800,-0.140
2010/11/03 02:10:43,663000,-0.086
2010/11/03 02:10:43,663200,0.032
2010/11/03 02:10:43,663400,0.132
2010/11/03 02:10:43,663600,0.106
2010/11/03 02:10:43,663800,-0.002
2010/11/03 02:10:43,664000,-0.058
2010/11/03 02:10:43,664200,-0.046
2010/11/03 02:10:43,664400,-0.012
2010/11/03 02:10:43,664600,0.012
2010/11/03 02:10:43,664800,0.048
2010/11/03 02:10:43,665000,0.042
2010/11/03 02:10:43,665200,-0.010
2010/11/03 02:10:43,665400,-0.020
2010/11/03 02:10:43,665600,-0.024
2010/11/03 02:10:43,665800,-0.002
2010/11/03 02:10:43,666000,0.048
2010/11/03 02:10:43,666200,0.048
2010/11/03 02:10:43,666400,-0.022
2010/11/03 02:10:43,666600,-0.080
2010/11/03 02:10:43,666800,-0.028
2010/11/03 02:10:43,667000,0.036
2010/11/03 02:10:43,667200,0.006
2010/11/03 02:10:43,667400,-0.022
2010/11/03 02:10:43,667600,-0.030
2010/11/03 02:10:43,667800,-0.006
2010/11/03 02:10:43,668000,0.006
2010/11/03 02:10:43,668200,0.006
2010/11/03 02:10:43,668400,0.022
2010/11/03 02:10:43,668600,0.010
2010/11/03 02:10:43,668800,0.020
2010/11/03 02:10:43,669000,-0.032
2010/11/03 02:10:43,669200,-0.062
2010/11/03 02:10:43,669400,-0.016
2010/11/03 02:10:43,669600,0.002
2010/11/03 02:10:43,669800,0.000
2010/11/03 02:10:43,670000,-0.016
2010/11/03 02:10:43,670200,-0.002
2010/11/03 02:10:43,670400,-0.032
2010/11/03 02:10:43,670600,-0.080
2010/11/03 02:10:43,670800,-0.028
2010/11/03 02:10:43,671000,0.030
2010/11/03 02:10:43,671200,0.002
2010/11/03 02:10:43,671400,-0.056
2010/11/03 02:10:43,671600,-0.042
2010/11/03 02:10:43,671800,-0.040
2010/11/03 02:10:43,672000,-0.036
2010/11/03 02:10:43,672200,0.036
2010/11/03 02:10:43,672400,0.072
2010/11/03 02:10:43,672600,0.032
2010/11/03 02:10:43,672800,-0.056
2010/11/03 02:10:43,673000,-0.084
2010/11/03 02:10:43,673200,0.006
2010/11/03 02:10:43,673400,0.036
2010/11/03 02:10:43,673600,0.042
2010/11/03 02:10:43,673800,0.024
2010/11/03 02:10:43,674000,-0.084
2010/11/03 02:10:43,674200,-0.066
2010/11/03 02:10:43,674400,-0.018
2010/11/03 02:10:43,674600,0.038
2010/11/03 02:10:43,674800,0.126
2010/11/03 02:10:43,675000,0.110
2010/11/03 02:10:43,675200,-0.016
2010/11/03 02:10:43,675400,-0.068
2010/11/03 02:10:43,675600,-0.056
2010/11/03 02:10:43,675800,-0.018
2010/11/03 02:10:43,676000,0.018
2010/11/03 02:10:43,676200,-0.084
2010/11/03 02:10:43,676400,-0.086
2010/11/03 02:10:43,676600,-0.238
2010/11/03 02:10:43,676800,0.112
2010/11/03 02:10:43,677000,0.106
2010/11/03 02:10:43,677200,0.102
2010/11/03 02:10:43,677400,0.168
2010/11/03 02:10:43,677600,0.010
2010/11/03 02:10:43,677800,-0.098
2010/11/03 02:10:43,678000,-0.010
2010/11/03 02:10:43,678200,0.004
2010/11/03 02:10:43,678400,-0.030
2010/11/03 02:10:43,678600,0.056
2010/11/03 02:10:43,678800,-0.006
2010/11/03 02:10:43,679000,-0.066
2010/11/03 02:10:43,679200,-0.030
2010/11/03 02:10:43,679400,0.016
2010/11/03 02:10:43,679600,-0.014
2010/11/03 02:10:43,679800,0.094
2010/11/03 02:10:43,680000,0.148
2010/11/03 02:10:43,680200,-0.020
2010/11/03 02:10:43,680400,-0.192
2010/11/03 02:10:43,680600,-0.140
2010/11/03 02:10:43,680800,0.052
2010/11/03 02:10:43,681000,0.058
2010/11/03 02:10:43,681200,0.020
2010/11/03 02:10:43,681400,-0.030
2010/11/03 02:10:43,681600,-0.044
2010/11/03 02:10:43,681800,0.014
2010/11/03 02:10:43,682000,0.028
2010/11/03 02:10:43,682200,0.096
2010/11/03 02:10:43,682400,0.068
2010/11/03 02:10:43,682600,-0.028
2010/11/03 02:10:43,682800,-0.058
2010/11/03 02:10:43,683000,-0.084
2010/11/03 02:10:43,683200,-0.004
2010/11/03 02:10:43,683400,0.062
2010/11/03 02:10:43,683600,0.036
2010/11/03 02:10:43,683800,-0.018
2010/11/03 02:10:43,684000,-0.078
2010/11/03 02:10:43,684200,-0.020
2010/11/03 02:10:43,684400,-0.008
2010/11/03 02:10:43,684600,-0.012
2010/11/03 02:10:43,684800,0.062
2010/11/03 02:10:43,685000,0.094
2010/11/03 02:10:43,685200,0.058
2010/11/03 02:10:43,685400,-0.020
2010/11/03 02:10:43,685600,-0.032
2010/11/03 02:10:43,685800,0.048
2010/11/03 02:10:43,686000,0.002
2010/11/03 02:10:43,686200,-0.042
2010/11/03 02:10:43,686400,-0.046
2010/11/03 02:10:43,686600,-0.054
2010/11/03 02:10:43,686800,0.014
2010/11/03 02:10:43,687000,0.058
2010/11/03 02:10:43,687200,0.076
2010/11/03 02:10:43,687400,0.018
2010/11/03 02:10:43,687600,-0.004
2010/11/03 02:10:43,687800,-0.002
2010/11/03 02:10:43,688000,0.004
2010/11/03 02:10:43,688200,0.050
2010/11/03 02:10:43,688400,0.084
2010/11/03 02:10:43,688600,0.034
2010/11/03 02:10:43,688800,-0.050
2010/11/03 02:10:43,689000,-0.052
2010/11/03 02:10:43,689200,-0.008
2010/11/03 02:10:43,689400,0.066
2010/11/03 02:10:43,689600,0.074
2010/11/03 02:10:43,689800,0.032
2010/11/03 02:10:43,690000,0.000
2010/11/03 02:10:43,690200,0.030
2010/11/03 02:10:43,690400,0.016
2010/11/03 02:10:43,690600,-0.064
2010/11/03 02:10:43,690800,-0.020
2010/11/03 02:10:43,691000,0.070
2010/11/03 02:10:43,691200,-0.008
2010/11/03 02:10:43,691400,-0.112
2010/11/03 02:10:43,691600,-0.082
2010/11/03 02:10:43,691800,0.030
2010/11/03 02:10:43,692000,0.070
2010/11/03 02:10:43,692200,0.050
2010/11/03 02:10:43,692400,0.012
2010/11/03 02:10:43,692600,0.002
2010/11/03 02:10:43,692800,-0.012
2010/11/03 02:10:43,693000,0.022
2010/11/03 02:10:43,693200,0.008
2010/11/03 02:10:43,693400,0.002
2010/11/03 02:10:43,693600,0.028
2010/11/03 02:10:43,693800,0.000
2010/11/03 02:10:43,694000,-0.044
2010/11/03 02:10:43,694200,-0.054
2010/11/03 02:10:43,694400,0.048
2010/11/03 02:10:43,694600,0.092
2010/11/03 02:10:43,694800,0.030
2010/11/03 02:10:43,695000,-0.044
2010/11/03 02:10:43,695200,-0.044
2010/11/03 02:10:43,695400,0.024
2010/11/03 02:10:43,695600,0.002
2010/11/03 02:10:43,695800,0.008
2010/11/03 02:10:43,696000,0.048
2010/11/03 02:10:43,696200,0.082
2010/11/03 02:10:43,696400,0.050
2010/11/03 02:10:43,696600,-0.028
2010/11/03 02:10:43,696800,-0.002
2010/11/03 02:10:43,697000,0.060
2010/11/03 02:10:43,697200,0.098
2010/11/03 02:10:43,697400,0.016
2010/11/03 02:10:43,697600,-0.042
2010/11/03 02:10:43,697800,-0.032
2010/11/03 02:10:43,698000,-0.048
2010/11/03 02:10:43,698200,0.114
2010/11/03 02:10:43,698400,0.142
2010/11/03 02:10:43,698600,0.062
2010/11/03 02:10:43,698800,0.050
2010/11/03 02:10:43,699000,-0.008
2010/11/03 02:10:43,699200,-0.034
2010/11/03 02:10:43,699400,0.040
2010/11/03 02:10:43,699600,0.022
2010/11/03 02:10:43,699800,-0.050
2010/11/03 02:10:43,700000,0.038
2010/11/03 02:10:43,700200,0.000
2010/11/03 02:10:43,700400,-0.118
2010/11/03 02:10:43,700600,-0.006
2010/11/03 02:10:43,700800,0.190
2010/11/03 02:10:43,701000,0.124
2010/11/03 02:10:43,701200,-0.018
2010/11/03 02:10:43,701400,-0.032
2010/11/03 02:10:43,701600,0.032
2010/11/03 02:10:43,701800,0.046
2010/11/03 02:10:43,702000,-0.004
2010/11/03 02:10:43,702200,0.012
2010/11/03 02:10:43,702400,0.044
2010/11/03 02:10:43,702600,-0.006
2010/11/03 02:10:43,702800,-0.056
2010/11/03 02:10:43,703000,-0.042
2010/11/03 02:10:43,703200,0.074
2010/11/03 02:10:43,703400,0.136
2010/11/03 02:10:43,703600,0.076
2010/11/03 02:10:43,703800,-0.056
2010/11/03 02:10:43,704000,-0.060
2010/11/03 02:10:43,704200,0.028
2010/11/03 02:10:43,704400,0.080
2010/11/03 02:10:43,704600,0.030
2010/11/03 02:10:43,704800,-0.060
2010/11/03 02:10:43,705000,-0.064
2010/11/03 02:10:43,705200,0.024
2010/11/03 02:10:43,705400,0.058
2010/11/03 02:10:43,705600,0.046
2010/11/03 02:10:43,705800,0.044
2010/11/03 02:10:43,706000,0.080
2010/11/03 02:10:43,706200,0.026
2010/11/03 02:10:43,706400,-0.006
2010/11/03 02:10:43,706600,0.014
2010/11/03 02:10:43,706800,0.086
2010/11/03 02:10:43,707000,0.034
2010/11/03 02:10:43,707200,-0.064
2010/11/03 02:10:43,707400,-0.070
2010/11/03 02:10:43,707600,-0.034
2010/11/03 02:10:43,707800,0.000
2010/11/03 02:10:43,708000,0.036
2010/11/03 02:10:43,708200,0.054
2010/11/03 02:10:43,708400,0.046
2010/11/03 02:10:43,708600,-0.036
2010/11/03 02:10:43,708800,0.008
2010/11/03 02:10:43,709000,0.038
2010/11/03 02:10:43,709200,0.038
2010/11/03 02:10:43,709400,0.008
2010/11/03 02:10:43,709600,-0.034
2010/11/03 02:10:43,709800,-0.106
2010/11/03 02:10:43,710000,-0.112
2010/11/03 02:10:43,710200,0.002
2010/11/03 02:10:43,710400,0.052
2010/11/03 02:10:43,710600,-0.020
2010/11/03 02:10:43,710800,-0.052
2010/11/03 02:10:43,711000,0.040
2010/11/03 02:10:43,711200,0.088
2010/11/03 02:10:43,711400,0.018
2010/11/03 02:10:43,711600,-0.106
2010/11/03 02:10:43,711800,-0.108
2010/11/03 02:10:43,712000,-0.002
2010/11/03 02:10:43,712200,0.120
2010/11/03 02:10:43,712400,0.048
2010/11/03 02:10:43,712600,-0.078
2010/11/03 02:10:43,712800,-0.118
2010/11/03 02:10:43,713000,-0.050
2010/11/03 02:10:43,713200,0.064
2010/11/03 02:10:43,713400,0.116
2010/11/03 02:10:43,713600,0.104
2010/11/03 02:10:43,713800,0.012
2010/11/03 02:10:43,714000,-0.078
2010/11/03 02:10:43,714200,-0.062
2010/11/03 02:10:43,714400,-0.022
2010/11/03 02:10:43,714600,0.046
2010/11/03 02:10:43,714800,0.060
2010/11/03 02:10:43,715000,0.000
2010/11/03 02:10:43,715200,-0.026
2010/11/03 02:10:43,715400,-0.064
2010/11/03 02:10:43,715600,-0.028
2010/11/03 02:10:43,715800,0.030
2010/11/03 02:10:43,716000,0.100
2010/11/03 02:10:43,716200,0.080
2010/11/03 02:10:43,716400,-0.028
2010/11/03 02:10:43,716600,-0.076
2010/11/03 02:10:43,716800,-0.068
2010/11/03 02:10:43,717000,0.000
2010/11/03 02:10:43,717200,0.094
2010/11/03 02:10:43,717400,0.034
2010/11/03 02:10:43,717600,-0.022
2010/11/03 02:10:43,717800,-0.072
2010/11/03 02:10:43,718000,-0.072
2010/11/03 02:10:43,718200,-0.014
2010/11/03 02:10:43,718400,0.034
2010/11/03 02:10:43,718600,0.060
2010/11/03 02:10:43,718800,-0.036
2010/11/03 02:10:43,719000,-0.054
2010/11/03 02:10:43,719200,-0.048
2010/11/03 02:10:43,719400,-0.006
2010/11/03 02:10:43,719600,0.064
2010/11/03 02:10:43,719800,-0.034
2010/11/03 02:10:43,720000,-0.042
2010/11/03 02:10:43,720200,-0.104
2010/11/03 02:10:43,720400,-0.136
2010/11/03 02:10:43,720600,-0.044
2010/11/03 02:10:43,720800,0.040
2010/11/03 02:10:43,721000,0.094
2010/11/03 02:10:43,721200,0.002
2010/11/03 02:10:43,721400,-0.062
2010/11/03 02:10:43,721600,-0.086
2010/11/03 02:10:43,721800,-0.064
2010/11/03 02:10:43,722000,0.082
2010/11/03 02:10:43,722200,0.120
2010/11/03 02:10:43,722400,0.126
2010/11/03 02:10:43,722600,-0.030
2010/11/03 02:10:43,722800,-0.172
2010/11/03 02:10:43,723000,-0.126
2010/11/03 02:10:43,723200,-0.016
2010/11/03 02:10:43,723400,0.132
2010/11/03 02:10:43,723600,0.098
2010/11/03 02:10:43,723800,0.026
2010/11/03 02:10:43,724000,-0.030
2010/11/03 02:10:43,724200,-0.042
2010/11/03 02:10:43,724400,0.052
2010/11/03 02:10:43,724600,0.072
2010/11/03 02:10:43,724800,0.102
2010/11/03 02:10:43,725000,0.056
2010/11/03 02:10:43,725200,-0.046
2010/11/03 02:10:43,725400,-0.056
2010/11/03 02:10:43,725600,-0.070
2010/11/03 02:10:43,725800,0.016
2010/11/03 02:10:43,726000,-0.032
2010/11/03 02:10:43,726200,-0.052
2010/11/03 02:10:43,726400,-0.152
2010/11/03 02:10:43,726600,-0.054
2010/11/03 02:10:43,726800,0.246
2010/11/03 02:10:43,727000,0.120
2010/11/03 02:10:43,727200,0.020
2010/11/03 02:10:43,727400,0.024
2010/11/03 02:10:43,727600,-0.026
2010/11/03 02:10:43,727800,-0.046
2010/11/03 02:10:43,728000,0.066
2010/11/03 02:10:43,728200,-0.090
2010/11/03 02:10:43,728400,-0.120
2010/11/03 02:10:43,728600,-0.026
2010/11/03 02:10:43,728800,-0.028
2010/11/03 02:10:43,729000,-0.070
2010/11/03 02:10:43,729200,0.034
2010/11/03 02:10:43,729400,0.066
2010/11/03 02:10:43,729600,0.002
2010/11/03 02:10:43,729800,0.010
2010/11/03 02:10:43,730000,-0.038
2010/11/03 02:10:43,730200,-0.052
2010/11/03 02:10:43,730400,-0.064
2010/11/03 02:10:43,730600,-0.038
2010/11/03 02:10:43,730800,-0.012
2010/11/03 02:10:43,731000,-0.016
2010/11/03 02:10:43,731200,-0.030
2010/11/03 02:10:43,731400,-0.026
2010/11/03 02:10:43,731600,0.028
2010/11/03 02:10:43,731800,0.056
2010/11/03 02:10:43,732000,0.050
2010/11/03 02:10:43,732200,0.058
2010/11/03 02:10:43,732400,0.020
2010/11/03 02:10:43,732600,-0.020
2010/11/03 02:10:43,732800,-0.054
2010/11/03 02:10:43,733000,-0.042
2010/11/03 02:10:43,733200,-0.012
2010/11/03 02:10:43,733400,0.046
2010/11/03 02:10:43,733600,0.070
2010/11/03 02:10:43,733800,0.032
2010/11/03 02:10:43,734000,-0.102
2010/11/03 02:10:43,734200,-0.064
2010/11/03 02:10:43,734400,0.042
2010/11/03 02:10:43,734600,0.124
2010/11/03 02:10:43,734800,0.124
2010/11/03 02:10:43,735000,0.072
2010/11/03 02:10:43,735200,-0.004
2010/11/03 02:10:43,735400,-0.042
2010/11/03 02:10:43,735600,-0.010
2010/11/03 02:10:43,735800,-0.028
2010/11/03 02:10:43,736000,0.026
2010/11/03 02:10:43,736200,0.054
2010/11/03 02:10:43,736400,-0.056
2010/11/03 02:10:43,736600,-0.096
2010/11/03 02:10:43,736800,0.008
2010/11/03 02:10:43,737000,0.022
2010/11/03 02:10:43,737200,0.028
2010/11/03 02:10:43,737400,0.060
2010/11/03 02:10:43,737600,0.026
2010/11/03 02:10:43,737800,-0.078
2010/11/03 02:10:43,738000,-0.058
2010/11/03 02:10:43,738200,-0.054
2010/11/03 02:10:43,738400,0.014
2010/11/03 02:10:43,738600,0.052
2010/11/03 02:10:43,738800,0.030
2010/11/03 02:10:43,739000,-0.050
2010/11/03 02:10:43,739200,-0.058
2010/11/03 02:10:43,739400,0.002
2010/11/03 02:10:43,739600,0.032
2010/11/03 02:10:43,739800,0.052
2010/11/03 02:10:43,740000,0.048
2010/11/03 02:10:43,740200,-0.036
2010/11/03 02:10:43,740400,-0.094
2010/11/03 02:10:43,740600,-0.076
2010/11/03 02:10:43,740800,-0.002
2010/11/03 02:10:43,741000,0.016
2010/11/03 02:10:43,741200,-0.016
2010/11/03 02:10:43,741400,-0.014
2010/11/03 02:10:43,741600,-0.034
2010/11/03 02:10:43,741800,-0.036
2010/11/03 02:10:43,742000,0.014
2010/11/03 02:10:43,742200,0.074
2010/11/03 02:10:43,742400,0.082
2010/11/03 02:10:43,742600,0.006
2010/11/03 02:10:43,742800,-0.020
2010/11/03 02:10:43,743000,0.022
2010/11/03 02:10:43,743200,0.024
2010/11/03 02:10:43,743400,0.068
2010/11/03 02:10:43,743600,0.066
2010/11/03 02:10:43,743800,0.062
2010/11/03 02:10:43,744000,-0.018
2010/11/03 02:10:43,744200,-0.038
2010/11/03 02:10:43,744400,-0.026
2010/11/03 02:10:43,744600,0.026
2010/11/03 02:10:43,744800,0.002
2010/11/03 02:10:43,745000,0.060
2010/11/03 02:10:43,745200,0.028
2010/11/03 02:10:43,745400,-0.022
2010/11/03 02:10:43,745600,0.008
2010/11/03 02:10:43,745800,0.040
2010/11/03 02:10:43,746000,0.058
2010/11/03 02:10:43,746200,0.060
2010/11/03 02:10:43,746400,0.026
2010/11/03 02:10:43,746600,-0.008
2010/11/03 02:10:43,746800,0.046
2010/11/03 02:10:43,747000,0.040
2010/11/03 02:10:43,747200,-0.010
2010/11/03 02:10:43,747400,-0.038
2010/11/03 02:10:43,747600,0.008
2010/11/03 02:10:43,747800,0.034
2010/11/03 02:10:43,748000,0.020
2010/11/03 02:10:43,748200,-0.020
2010/11/03 02:10:43,748400,-0.024
2010/11/03 02:10:43,748600,0.010
2010/11/03 02:10:43,748800,0.020
2010/11/03 02:10:43,749000,-0.022
2010/11/03 02:10:43,749200,-0.044
2010/11/03 02:10:43,749400,0.014
2010/11/03 02:10:43,749600,0.016
2010/11/03 02:10:43,749800,-0.044
2010/11/03 02:10:43,750000,-0.034
2010/11/03 02:10:43,750200,0.012
2010/11/03 02:10:43,750400,0.034
2010/11/03 02:10:43,750600,0.026
2010/11/03 02:10:43,750800,0.030
2010/11/03 02:10:43,751000,0.034
2010/11/03 02:10:43,751200,-0.010
2010/11/03 02:10:43,751400,0.016
2010/11/03 02:10:43,751600,0.012
2010/11/03 02:10:43,751800,-0.018
2010/11/03 02:10:43,752000,-0.026
2010/11/03 02:10:43,752200,-0.018
2010/11/03 02:10:43,752400,0.022
2010/11/03 02:10:43,752600,0.004
2010/11/03 02:10:43,752800,-0.028
2010/11/03 02:10:43,753000,0.046
2010/11/03 02:10:43,753200,0.064
2010/11/03 02:10:43,753400,0.006
2010/11/03 02:10:43,753600,0.002
2010/11/03 02:10:43,753800,0.046
2010/11/03 02:10:43,754000,0.082
2010/11/03 02:10:43,754200,0.012
2010/11/03 02:10:43,754400,0.008
2010/11/03 02:10:43,754600,0.036
2010/11/03 02:10:43,754800,0.042
2010/11/03 02:10:43,755000,0.008
2010/11/03 02:10:43,755200,-0.030
2010/11/03 02:10:43,755400,-0.006
2010/11/03 02:10:43,755600,0.062
2010/11/03 02:10:43,755800,0.042
2010/11/03 02:10:43,756000,0.008
2010/11/03 02:10:43,756200,0.020
2010/11/03 02:10:43,756400,-0.006
2010/11/03 02:10:43,756600,-0.022
2010/11/03 02:10:43,756800,-0.042
2010/11/03 02:10:43,757000,-0.022
2010/11/03 02:10:43,757200,0.008
2010/11/03 02:10:43,757400,0.050
2010/11/03 02:10:43,757600,0.068
2010/11/03 02:10:43,757800,0.018
2010/11/03 02:10:43,758000,0.000
2010/11/03 02:10:43,758200,0.044
2010/11/03 02:10:43,758400,0.026
2010/11/03 02:10:43,758600,0.014
2010/11/03 02:10:43,758800,-0.030
2010/11/03 02:10:43,759000,0.012
2010/11/03 02:10:43,759200,-0.008
2010/11/03 02:10:43,759400,-0.036
2010/11/03 02:10:43,759600,-0.002
2010/11/03 02:10:43,759800,0.052
2010/11/03 02:10:43,760000,0.068
2010/11/03 02:10:43,760200,-0.046
2010/11/03 02:10:43,760400,-0.152
2010/11/03 02:10:43,760600,-0.004
2010/11/03 02:10:43,760800,0.142
2010/11/03 02:10:43,761000,0.038
2010/11/03 02:10:43,761200,-0.096
2010/11/03 02:10:43,761400,-0.080
2010/11/03 02:10:43,761600,0.034
2010/11/03 02:10:43,761800,0.012
2010/11/03 02:10:43,762000,-0.002
2010/11/03 02:10:43,762200,0.022
2010/11/03 02:10:43,762400,0.052
2010/11/03 02:10:43,762600,0.026
2010/11/03 02:10:43,762800,0.008
2010/11/03 02:10:43,763000,0.020
2010/11/03 02:10:43,763200,0.046
2010/11/03 02:10:43,763400,0.028
2010/11/03 02:10:43,763600,-0.064
2010/11/03 02:10:43,763800,-0.100
2010/11/03 02:10:43,764000,-0.018
2010/11/03 02:10:43,764200,0.038
2010/11/03 02:10:43,764400,0.026
2010/11/03 02:10:43,764600,-0.002
2010/11/03 02:10:43,764800,-0.020
2010/11/03 02:10:43,765000,-0.028
2010/11/03 02:10:43,765200,-0.014
2010/11/03 02:10:43,765400,0.018
2010/11/03 02:10:43,765600,0.038
2010/11/03 02:10:43,765800,0.024
2010/11/03 02:10:43,766000,-0.044
2010/11/03 02:10:43,766200,-0.046
2010/11/03 02:10:43,766400,-0.084
2010/11/03 02:10:43,766600,0.056
2010/11/03 02:10:43,766800,0.150
2010/11/03 02:10:43,767000,0.084
2010/11/03 02:10:43,767200,-0.028
2010/11/03 02:10:43,767400,-0.052
2010/11/03 02:10:43,767600,-0.042
2010/11/03 02:10:43,767800,-0.022
2010/11/03 02:10:43,768000,0.032
2010/11/03 02:10:43,768200,0.086
2010/11/03 02:10:43,768400,-0.010
2010/11/03 02:10:43,768600,-0.062
2010/11/03 02:10:43,768800,-0.050
2010/11/03 02:10:43,769000,0.008
2010/11/03 02:10:43,769200,0.088
2010/11/03 02:10:43,769400,0.098
2010/11/03 02:10:43,769600,0.012
2010/11/03 02:10:43,769800,-0.098
2010/11/03 02:10:43,770000,-0.092
2010/11/03 02:10:43,770200,-0.012
2010/11/03 02:10:43,770400,0.046
2010/11/03 02:10:43,770600,0.022
2010/11/03 02:10:43,770800,0.022
2010/11/03 02:10:43,771000,0.102
2010/11/03 02:10:43,771200,0.056
2010/11/03 02:10:43,771400,-0.074
2010/11/03 02:10:43,771600,-0.124
2010/11/03 02:10:43,771800,0.030
2010/11/03 02:10:43,772000,0.126
2010/11/03 02:10:43,772200,0.110
2010/11/03 02:10:43,772400,-0.042
2010/11/03 02:10:43,772600,-0.140
2010/11/03 02:10:43,772800,-0.076
2010/11/03 02:10:43,773000,0.000
2010/11/03 02:10:43,773200,0.120
2010/11/03 02:10:43,773400,0.096
2010/11/03 02:10:43,773600,0.030
2010/11/03 02:10:43,773800,-0.032
2010/11/03 02:10:43,774000,-0.064
2010/11/03 02:10:43,774200,-0.052
2010/11/03 02:10:43,774400,-0.030
2010/11/03 02:10:43,774600,0.084
2010/11/03 02:10:43,774800,0.106
2010/11/03 02:10:43,775000,-0.008
2010/11/03 02:10:43,775200,-0.072
2010/11/03 02:10:43,775400,-0.100
2010/11/03 02:10:43,775600,-0.010
2010/11/03 02:10:43,775800,0.056
2010/11/03 02:10:43,776000,0.050
